date,so2,no2,rspm,spm,pm2_5,stn_code,sampling_date,state,location,agency,type,location_monitoring_station,date.1,_source_file,_city_norm,city,pm2_5_index,rspm_index,no2_index,so2_index,AQI
3/5/2004,4.2,47.03333333,87.36666667,221.6333333,,95,3/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/3/2004,data.csv,hyderabad,hyderabad,,87.36666667,58.580341876153845,5.25,87.0
3/6/2004,3.9,42.38888889,80.07777778,209.9222222,,95,3/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/3/2004,data.csv,hyderabad,hyderabad,,80.07777778,52.74501424641025,4.875,80.0
3/7/2004,3.6,37.74444444,72.78888889,198.2111111,,95,3/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/3/2004,data.csv,hyderabad,hyderabad,,72.78888889,47.18055555,4.5,73.0
3/8/2004,3.3,33.1,65.5,186.5,,203,3/8/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",8/3/2004,data.csv,hyderabad,hyderabad,,65.5,41.375,4.125,66.0
3/9/2004,5.4,44.9,121.3,438.7,,95,3/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/3/2004,data.csv,hyderabad,hyderabad,,114.48791946308725,55.9,6.75,114.0
3/10/2004,5.55,57.35,96.3,343.0,,95,3/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/3/2004,data.csv,hyderabad,hyderabad,,96.3,71.5423076923077,6.9375,96.0
3/11/2004,5.7,69.8,71.3,247.3,,95,3/11/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",11/3/2004,data.csv,hyderabad,hyderabad,,71.3,87.18461538461537,7.125,87.0
3/12/2004,3.0,38.4,66.0,168.2,,203,3/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",12/3/2004,data.csv,hyderabad,hyderabad,,66.0,48.0,3.75,66.0
3/13/2004,3.433333333,40.76666667,70.04444444,181.0666667,,203,3/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",12/3/2004,data.csv,hyderabad,hyderabad,,70.04444444,,4.29166666625,70.0
3/14/2004,3.866666667,43.13333333,74.08888889,193.9333333,,203,3/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",12/3/2004,data.csv,hyderabad,hyderabad,,74.08888889,53.68034187615385,4.83333333375,74.0
3/15/2004,4.3,45.5,78.13333333,206.8,,95,15-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/15/2004,data.csv,hyderabad,hyderabad,,78.13333333,56.65384615384615,5.375,78.0
3/16/2004,4.133333333,51.46666667,93.32222222,227.8666667,,95,15-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/15/2004,data.csv,hyderabad,hyderabad,,93.32222222,64.15042735461539,5.16666666625,93.0
3/17/2004,3.966666667,57.43333333,108.5111111,248.9333333,,95,15-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/15/2004,data.csv,hyderabad,hyderabad,,105.99060401946308,71.64700854282052,4.95833333375,106.0
3/18/2004,3.8,63.4,123.7,270.0,,203,18-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",3/18/2004,data.csv,hyderabad,hyderabad,,116.08255033557047,79.14358974358974,4.75,116.0
3/19/2004,3.9,39.15,67.35,176.5,,95,19-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/19/2004,data.csv,hyderabad,hyderabad,,67.35,48.9375,4.875,67.0
3/20/2004,4.35,45.75,75.95,204.3833333,,95,19-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/19/2004,data.csv,hyderabad,hyderabad,,75.95,56.967948717948715,5.4375,76.0
3/21/2004,4.8,52.35,84.55,232.2666667,,95,19-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/19/2004,data.csv,hyderabad,hyderabad,,84.55,65.26025641025642,6.0,85.0
3/22/2004,5.25,58.95,93.15,260.15,,95,22-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/22/2004,data.csv,hyderabad,hyderabad,,93.15,73.5525641025641,6.5625,93.0
3/23/2004,2.4,19.6,47.0,114.7,,365,23-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",Jublee Hills Hyderabad,3/23/2004,data.csv,hyderabad,hyderabad,,47.0,24.5,3.0,47.0
3/24/2004,2.966666667,27.68888889,55.36666667,158.3888889,,365,23-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",Jublee Hills Hyderabad,3/23/2004,data.csv,hyderabad,hyderabad,,55.36666667,34.6111111125,3.70833333375,55.0
3/25/2004,3.533333333,35.77777778,63.73333333,202.0777778,,365,23-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",Jublee Hills Hyderabad,3/23/2004,data.csv,hyderabad,hyderabad,,63.73333333,44.722222225,4.41666666625,64.0
3/26/2004,4.1,43.86666667,72.1,245.7666667,,95,26-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/26/2004,data.csv,hyderabad,hyderabad,,72.1,54.60170940589744,5.125,72.0
3/27/2004,4.0,42.32222222,66.65555556,232.6333333,,95,26-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/26/2004,data.csv,hyderabad,hyderabad,,66.65555556,52.66125355846154,5.0,67.0
3/28/2004,3.9,40.77777778,61.21111111,219.5,,95,26-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/26/2004,data.csv,hyderabad,hyderabad,,61.21111111,,4.875,61.0
3/29/2004,3.8,39.23333333,55.76666667,206.3666667,,95,29-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/29/2004,data.csv,hyderabad,hyderabad,,55.76666667,49.0416666625,4.75,56.0
3/30/2004,3.833333333,39.03333333,56.10833333,196.6916667,,95,29-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/29/2004,data.csv,hyderabad,hyderabad,,56.10833333,48.7916666625,4.79166666625,56.0
3/31/2004,3.866666667,38.83333333,56.45,187.0166667,,95,29-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/29/2004,data.csv,hyderabad,hyderabad,,56.45,48.541666662500006,4.83333333375,56.0
4/1/2004,3.9,38.63333333,56.79166667,177.3416667,,95,29-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/29/2004,data.csv,hyderabad,hyderabad,,56.79166667,48.2916666625,4.875,57.0
4/2/2004,3.933333333,38.43333333,57.13333333,167.6666667,,95,4/2/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/4/2004,data.csv,hyderabad,hyderabad,,57.13333333,48.041666662500006,4.91666666625,57.0
4/3/2004,3.588888889,34.35555556,59.18888889,171.0444444,,95,4/2/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/4/2004,data.csv,hyderabad,hyderabad,,59.18888889,42.94444445,4.4861111112500005,59.0
4/4/2004,3.244444444,30.27777778,61.24444444,174.4222222,,95,4/2/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/4/2004,data.csv,hyderabad,hyderabad,,61.24444444,37.847222225,4.055555555,61.0
4/5/2004,2.9,26.2,63.3,177.8,,203,4/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",5/4/2004,data.csv,hyderabad,hyderabad,,63.3,32.75,3.625,63.0
4/6/2004,6.2,53.5,80.3,238.3,,95,4/6/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",6/4/2004,data.csv,hyderabad,hyderabad,,80.3,66.7051282051282,7.75,80.0
4/7/2004,4.3,46.6,88.7,244.3,,95,4/7/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",7/4/2004,data.csv,hyderabad,hyderabad,,88.7,58.03589743589744,5.375,89.0
4/8/2004,4.0,42.2,79.925,230.4,,95,4/7/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",7/4/2004,data.csv,hyderabad,hyderabad,,79.925,52.50769230769231,5.0,80.0
4/9/2004,3.7,37.8,71.15,216.5,,203,4/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",9/4/2004,data.csv,hyderabad,hyderabad,,71.15,47.25,4.625,71.0
4/10/2004,3.55,37.13333333,73.65,213.7666667,,203,4/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",9/4/2004,data.csv,hyderabad,hyderabad,,73.65,46.4166666625,4.4375,74.0
5/2/2005,31.5,15.2,66.0,100.0,,149,5/2/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Residential and others,Ernakulum South,2/5/2005,data.csv,kochi,kochi,,66.0,19.0,39.375,66.0
5/3/2005,31.5,15.2,59.22222222,97.55555556,,149,5/2/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Residential and others,Ernakulum South,2/5/2005,data.csv,kochi,kochi,,59.22222222,19.0,39.375,59.0
5/4/2005,31.5,15.2,52.44444444,95.11111111,,149,5/2/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Residential and others,Ernakulum South,2/5/2005,data.csv,kochi,kochi,,52.44444444,19.0,39.375,52.0
5/5/2005,31.5,15.2,45.66666667,92.66666667,,149,5/5/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/5/2005,data.csv,kochi,kochi,,45.66666667,19.0,39.375,46.0
5/6/2005,31.5,13.725,44.0,93.16666667,,149,5/5/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/5/2005,data.csv,kochi,kochi,,44.0,17.15625,39.375,44.0
5/7/2005,31.5,12.25,42.33333333,93.66666667,,149,5/5/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/5/2005,data.csv,kochi,kochi,,42.33333333,15.3125,39.375,42.0
5/8/2005,31.5,10.775,40.66666667,94.16666667,,149,5/5/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/5/2005,data.csv,kochi,kochi,,40.66666667,13.46875,39.375,41.0
5/9/2005,31.5,9.3,39.0,94.66666667,,149,5/9/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,9/5/2005,data.csv,kochi,kochi,,39.0,11.625,39.375,39.0
5/10/2005,31.5,9.333333333,42.0,95.22222222,,149,5/9/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,9/5/2005,data.csv,kochi,kochi,,42.0,11.66666666625,39.375,42.0
5/11/2005,31.5,9.366666667,45.0,95.77777778,,149,5/9/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,9/5/2005,data.csv,kochi,kochi,,45.0,11.708333333750002,39.375,45.0
5/12/2005,31.5,9.4,48.0,96.33333333,,149,5/12/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,12/5/2005,data.csv,kochi,kochi,,48.0,11.75,39.375,48.0
5/13/2005,31.5,14.2,50.66666667,101.3333333,,149,5/12/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,12/5/2005,data.csv,kochi,kochi,,,17.75,39.375,39.0
5/14/2005,31.5,19.0,53.33333333,106.3333333,,149,5/12/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,12/5/2005,data.csv,kochi,kochi,,53.33333333,23.75,39.375,53.0
5/15/2005,31.5,23.8,56.0,111.3333333,,149,5/12/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,12/5/2005,data.csv,kochi,kochi,,56.0,29.75,39.375,56.0
5/16/2005,31.5,28.6,58.66666667,116.3333333,,149,16-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/16/2005,data.csv,kochi,kochi,,58.66666667,35.75,39.375,59.0
5/17/2005,31.65714286,25.06666667,63.66666667,118.1111111,,149,16-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/16/2005,data.csv,kochi,kochi,,63.66666667,31.3333333375,39.571428575,64.0
5/18/2005,31.81428571,21.53333333,68.66666667,119.8888889,,149,16-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/16/2005,data.csv,kochi,kochi,,68.66666667,26.916666662500003,39.7678571375,69.0
5/19/2005,31.97142857,18.0,73.66666667,121.6666667,,149,19-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/19/2005,data.csv,kochi,kochi,,73.66666667,22.5,39.9642857125,74.0
5/20/2005,32.12857143,17.4,70.0,118.1666667,,149,19-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/19/2005,data.csv,kochi,kochi,,70.0,21.75,40.1607142875,70.0
5/21/2005,32.28571429,16.8,66.33333333,114.6666667,,149,19-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/19/2005,data.csv,kochi,kochi,,66.33333333,21.0,40.3571428625,66.0
5/22/2005,32.44285714,16.2,62.66666667,111.1666667,,149,19-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/19/2005,data.csv,kochi,kochi,,62.66666667,20.25,40.553571425,63.0
5/23/2005,32.6,15.6,59.0,107.6666667,,149,23-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/23/2005,data.csv,kochi,kochi,,59.0,19.5,40.75,59.0
5/24/2005,31.36666667,15.2,58.44444444,108.1111111,,149,23-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/23/2005,data.csv,kochi,kochi,,58.44444444,19.0,39.2083333375,58.0
5/25/2005,30.13333333,14.8,57.88888889,108.5555556,,149,23-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/23/2005,data.csv,kochi,kochi,,57.88888889,18.5,37.6666666625,58.0
5/26/2005,28.9,14.4,57.33333333,109.0,,149,26-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/26/2005,data.csv,kochi,kochi,,57.33333333,18.0,36.125,57.0
5/27/2005,26.0375,13.3625,57.83333333,111.1666667,,149,26-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/26/2005,data.csv,kochi,kochi,,57.83333333,16.703125,32.546875,58.0
5/28/2005,23.175,12.325,58.33333333,113.3333333,,149,26-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/26/2005,data.csv,kochi,kochi,,58.33333333,15.40625,28.96875,58.0
5/29/2005,20.3125,11.2875,58.83333333,115.5,,149,26-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/26/2005,data.csv,kochi,kochi,,58.83333333,14.109375,25.390625,59.0
5/30/2005,17.45,10.25,59.33333333,117.6666667,,149,30-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/30/2005,data.csv,kochi,kochi,,59.33333333,12.8125,21.8125,59.0
5/31/2005,17.84761905,10.16666667,51.55555556,106.1111111,,149,30-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/30/2005,data.csv,kochi,kochi,,51.55555556,12.7083333375,22.309523812499997,52.0
6/1/2005,18.2452381,10.08333333,43.77777778,94.55555556,,149,30-05-05,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,5/30/2005,data.csv,kochi,kochi,,43.77777778,12.6041666625,22.806547625,44.0
6/2/2005,18.64285714,10.0,36.0,83.0,,149,6/2/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Residential and others,Ernakulum South,2/6/2005,data.csv,kochi,kochi,,36.0,12.5,23.303571425,36.0
6/3/2005,19.04047619,11.6625,39.5,87.66666667,,149,6/2/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Residential and others,Ernakulum South,2/6/2005,data.csv,kochi,kochi,,39.5,14.578125,23.800595237499998,40.0
6/4/2005,19.43809524,13.325,43.0,92.33333333,,149,6/2/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Residential and others,Ernakulum South,2/6/2005,data.csv,kochi,kochi,,43.0,16.65625,24.297619049999998,43.0
6/5/2005,19.83571429,14.9875,46.5,97.0,,149,6/2/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Residential and others,Ernakulum South,2/6/2005,data.csv,kochi,kochi,,46.5,18.734375,24.794642862499998,46.0
6/6/2005,20.23333333,16.65,50.0,101.6666667,,149,6/6/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,6/6/2005,data.csv,kochi,kochi,,50.0,20.8125,25.2916666625,50.0
6/7/2005,20.88571429,16.65,52.66666667,99.77777778,,149,6/6/2005,Kerala,Kochi,National Environmental Engineering Research Institute,Industrial Areas,Eloor,6/6/2005,data.csv,kochi,kochi,,52.66666667,20.8125,26.107142862499998,53.0
